Country,Goal,Window,Model Type,Model,params,Error (MSE),Error (R2),Prediction Year,Prediction,Actual Value,Prediction Error
Tajikistan,goal12,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe3b68f0>,"Intercept   348.56
year         -0.13
dtype: float64",0.34103440419230274,0.658108725445405,2022,91.21904761904875,92.0,-0.7809523809512484
Tajikistan,goal13,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe3b47f0>,"Intercept   207.12
year         -0.05
dtype: float64",0.15010252904989774,0.44545454545454444,2022,96.82857142857146,97.0,-0.1714285714285353
Tajikistan,goal15,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe3b6a40>,"Intercept   -80.60
year          0.07
dtype: float64",0.07136021872864023,0.7363636363636348,2022,61.20000000000012,61.0,0.20000000000011653
Tajikistan,goal16,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe3b7940>,"Intercept   716.75
year         -0.32
dtype: float64",4.161950330371368,0.5025110300125297,2022,65.50476190476081,62.0,3.5047619047608123
Tajikistan,goal17,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe3d0fd0>,"Intercept   -970.46
year           0.51
dtype: float64",0.6461608566871693,0.941484752197417,2022,53.666666666667766,54.0,-0.33333333333223436
Tanzania,goal1,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe3d3490>,"Intercept   -1979.85
year            0.99
dtype: float64",9.25142401458185,0.8121657754010707,2022,29.023809523811224,24.0,5.023809523811224
Tanzania,goal2,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe3d1ed0>,"Intercept   -333.24
year           0.19
dtype: float64",1.2093187514240147,0.556509024064171,2022,58.03333333333387,57.0,1.0333333333338715
Tanzania,goal3,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe3d1b10>,"Intercept   -2629.58
year            1.33
dtype: float64",1.0069947596265398,0.9860644107557232,2022,51.53809523809559,55.0,-3.4619047619044068
Tanzania,goal4,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe3ed450>,"Intercept   -2091.42
year            1.06
dtype: float64",18.712508544087342,0.7086439198825081,2022,51.37142857142862,52.0,-0.6285714285713766
Tanzania,goal5,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe3ee650>,"Intercept   -1814.10
year            0.93
dtype: float64",4.857780815675458,0.8788439464023936,2022,71.35238095237924,68.0,3.352380952379235
Tanzania,goal6,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe3ee350>,"Intercept   -1301.35
year            0.67
dtype: float64",0.43255866940079907,0.9766957994746261,2022,51.023809523810996,51.0,0.023809523810996325
Tanzania,goal7,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe202560>,"Intercept   -650.32
year           0.34
dtype: float64",2.447026657552914,0.6537717601547473,2022,32.42857142857156,34.0,-1.5714285714284415
Tanzania,goal8,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2018d0>,"Intercept   -611.98
year           0.34
dtype: float64",4.431465026201894,0.512367748082031,2022,73.39523809523712,75.0,-1.6047619047628814
Tanzania,goal9,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe202ad0>,"Intercept   -1345.20
year            0.68
dtype: float64",4.055434039644564,0.821753890524545,2022,28.185714285714766,32.0,-3.8142857142852336
Tanzania,goal10,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe202e60>,"Intercept   1126.04
year          -0.53
dtype: float64",27.017019822283007,0.2973672983254517,2022,52.01428571428414,50.0,2.014285714284142
Tanzania,goal11,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe21a9e0>,"Intercept   -1077.38
year            0.56
dtype: float64",0.6942811574390356,0.9488329919065063,2022,62.29523809523948,61.0,1.2952380952394833
Tanzania,goal12,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2181f0>,"Intercept   239.12
year         -0.07
dtype: float64",0.06892230576441082,0.7500000000000008,2022,94.69047619047572,95.0,-0.30952380952427916
Tanzania,goal13,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe218bb0>,"Intercept   148.72
year         -0.02
dtype: float64",0.07056277056277029,0.2590909090909119,2022,98.82380952380734,99.0,-0.1761904761926587
Tanzania,goal14,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe218e20>,"Intercept   104.15
year         -0.02
dtype: float64",3.1079516974253827,0.003156971645717266,2022,72.63809523809462,70.0,2.638095238094621
Tanzania,goal15,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2310c0>,"Intercept   123.59
year         -0.03
dtype: float64",0.37165641376167746,0.0957871396895773,2022,60.56190476190417,61.0,-0.4380952380958334
Tanzania,goal16,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2322c0>,"Intercept   17.27
year         0.01
dtype: float64",0.6233082706766918,0.013095238095237938,2022,46.15714285714266,44.0,2.1571428571426594
Tanzania,goal17,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe231fc0>,"Intercept   -140.84
year           0.10
dtype: float64",1.2647983595352037,0.2283569641367793,2022,53.4857142857154,54.0,-0.5142857142845969
Thailand,goal1,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe232650>,"Intercept   -1289.67
year            0.69
dtype: float64",3.9175210754157654,0.8305408814949164,2022,102.09523809523944,99.0,3.095238095239438
Thailand,goal2,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe251540>,"Intercept   121.39
year         -0.03
dtype: float64",1.1335611756664397,0.03356643356643263,2022,58.371428571430094,57.0,1.3714285714300942
Thailand,goal3,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe252740>,"Intercept   -1369.69
year            0.72
dtype: float64",0.6309637730690795,0.9706989588623647,2022,82.47142857142876,82.0,0.4714285714287598
Thailand,goal4,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe252440>,"Intercept   -412.43
year           0.25
dtype: float64",1.2069264069264025,0.6806607185917541,2022,97.00952380952288,99.0,-1.9904761904771249
Thailand,goal5,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe26a650>,"Intercept   38.89
year         0.01
dtype: float64",6.0418546365914825,0.001367025683512102,2022,67.77619047619153,70.0,-2.2238095238084696
Thailand,goal6,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2699c0>,"Intercept   -132.04
year           0.10
dtype: float64",0.1147641831852339,0.788005050505054,2022,75.41428571428358,75.0,0.4142857142835794
Thailand,goal7,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe26abc0>,"Intercept   -1352.19
year            0.71
dtype: float64",0.7385053542948488,0.9646516751003306,2022,73.70952380952485,72.0,1.7095238095248533
Thailand,goal8,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe26b6a0>,"Intercept   242.92
year         -0.08
dtype: float64",0.7262018683071302,0.27197350388305297,2022,77.48095238095303,79.0,-1.5190476190469724
Thailand,goal9,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe286ad0>,"Intercept   -3674.47
year            1.85
dtype: float64",19.350922761449066,0.8774908260056775,2022,64.91428571428696,69.0,-4.085714285713038
Thailand,goal10,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe286080>,"Intercept   -3625.29
year            1.83
dtype: float64",9.962633857370697,0.9316947743987403,2022,77.33333333333485,73.0,4.333333333334849
Thailand,goal11,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2845b0>,"Intercept   -764.71
year           0.41
dtype: float64",0.4162223741171262,0.943203581644072,2022,70.35238095238162,71.0,-0.6476190476183774
Thailand,goal12,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2874c0>,"Intercept   250.09
year         -0.09
dtype: float64",0.243609022556391,0.5499999999999999,2022,76.77142857142945,80.0,-3.2285714285705467
Thailand,goal13,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe29d1b0>,"Intercept   621.06
year         -0.27
dtype: float64",0.6362497151971083,0.8186688311688242,2022,82.73809523809325,84.0,-1.2619047619067487
Thailand,goal14,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe29f670>,"Intercept   -104.39
year           0.08
dtype: float64",0.552107541581225,0.336473165388829,2022,63.67619047619061,64.0,-0.32380952380938766
Thailand,goal15,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe29e0b0>,"Intercept   208.64
year         -0.07
dtype: float64",0.15156071998177154,0.5858032378580353,2022,61.58095238095265,63.0,-1.4190476190473476
Thailand,goal16,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe29e740>,"Intercept   -275.42
year           0.17
dtype: float64",1.8874458874458957,0.37966152463681,2022,65.95238095238005,63.0,2.9523809523800537
Thailand,goal17,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2b5630>,"Intercept   -140.66
year           0.10
dtype: float64",0.7921622237411742,0.3442474537910196,2022,64.16190476190368,64.0,0.16190476190368486
Togo,goal1,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2b7af0>,"Intercept   -1634.91
year            0.82
dtype: float64",15.995283663704663,0.6313045533322843,2022,27.328571428571422,31.0,-3.671428571428578
Togo,goal2,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2b6530>,"Intercept   -308.54
year           0.18
dtype: float64",0.5449988607883288,0.7108317214700224,2022,59.095238095238074,59.0,0.09523809523807358
Togo,goal3,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2ce740>,"Intercept   -1962.89
year            0.99
dtype: float64",3.732627022100664,0.9146522531909361,2022,45.976190476191505,47.0,-1.0238095238084952
Togo,goal4,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2cc700>,"Intercept   -1325.55
year            0.69
dtype: float64",7.173228525860102,0.7302433381886728,2022,74.09047619047783,80.0,-5.90952380952217
Togo,goal5,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2cc8e0>,"Intercept   -2100.33
year            1.06
dtype: float64",4.973160173160241,0.9014946927575985,2022,42.4666666666667,43.0,-0.533333333333303
Togo,goal6,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2cf790>,"Intercept   -974.22
year           0.51
dtype: float64",0.1266119845067213,0.9880288668677294,2022,52.538095238095934,52.0,0.5380952380959343
Togo,goal7,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2e5c90>,"Intercept   -2811.51
year            1.41
dtype: float64",11.143153337890212,0.8779678821480432,2022,32.42380952381018,32.0,0.4238095238101778
Togo,goal8,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2e4e20>,"Intercept   -488.09
year           0.28
dtype: float64",1.0401458190931876,0.750590034965035,2022,73.86666666667003,73.0,0.866666666670028
Togo,goal9,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2e4af0>,"Intercept   -847.56
year           0.43
dtype: float64",4.8169742538163725,0.6085595260137,2022,21.633333333333667,26.0,-4.366666666666333
Togo,goal10,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2e7c10>,"Intercept   344.52
year         -0.15
dtype: float64",69.11444520391892,0.013357293868921594,2022,37.280952380952385,55.0,-17.719047619047615
Togo,goal11,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2f92a0>,"Intercept   -296.41
year           0.17
dtype: float64",1.7914786967418583,0.3993277310924358,2022,50.219047619047615,48.0,2.2190476190476147
Togo,goal14,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2f84c0>,"Intercept   -88.79
year          0.08
dtype: float64",0.7581909318751405,0.25119261926192815,2022,71.39523809523875,71.0,0.39523809523875286
Togo,goal15,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2fa1a0>,"Intercept   505.24
year         -0.21
dtype: float64",3.0783321941216606,0.3681818181818195,2022,79.82857142856949,78.0,1.8285714285694894
Togo,goal16,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe2fa830>,"Intercept   180.91
year         -0.07
dtype: float64",0.2583048530416945,0.4076802507837004,2022,46.98571428571452,44.0,2.985714285714522
Togo,goal17,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe111720>,"Intercept   -763.75
year           0.41
dtype: float64",2.0730918204602413,0.7624458252832751,2022,55.55238095238076,56.0,-0.44761904761924143
Trinidad and Tobago,goal1,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe113be0>,"Intercept   -40.56
year          0.07
dtype: float64",0.36438824333560993,0.34508599508599846,2022,98.6142857142857,98.0,0.6142857142856997
Trinidad and Tobago,goal2,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe112620>,"Intercept   700.22
year         -0.32
dtype: float64",0.9099339257233796,0.8232406833672694,2022,46.34761904761899,46.0,0.3476190476189913
Trinidad and Tobago,goal3,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe12e830>,"Intercept   -1408.01
year            0.74
dtype: float64",0.7447710184552357,0.9673302950347802,2022,83.54285714285606,82.0,1.5428571428560645
Trinidad and Tobago,goal4,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe12c730>,"Intercept   942.60
year         -0.43
dtype: float64",24.51567555251775,0.2361584768503372,2022,68.14761904761951,51.0,17.147619047619514
Trinidad and Tobago,goal5,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe12c790>,"Intercept   -1261.94
year            0.66
dtype: float64",2.810959216222418,0.8620791038769374,2022,69.43333333333203,64.0,5.43333333333203
Trinidad and Tobago,goal6,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe12f880>,"Intercept   -364.30
year           0.22
dtype: float64",0.10644793802688797,0.9465079001602918,2022,71.60952380952358,71.0,0.60952380952358
Trinidad and Tobago,goal7,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe149d80>,"Intercept   -648.73
year           0.35
dtype: float64",3.2243563454089426,0.6053625209146722,2022,57.65238095238044,60.0,-2.3476190476195598
Trinidad and Tobago,goal8,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe148fa0>,"Intercept   -763.75
year           0.41
dtype: float64",0.6734335839599354,0.9117279894875118,2022,73.93809523809512,73.0,0.9380952380951157
Trinidad and Tobago,goal9,2021,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afe148bb0>,"Intercept   -1914.76
year            0.97
dtype: float64",1.2705627705627633,0.9675943144045933,2022,41.595238095238756,42.0,-0.4047619047612443
