country,goal,best_rmse_model,best_rmse,best_rmse_window,best_mape_model,best_mape,best_mape_window
Botswana,goal16,Linear,4.22069944598336,20,Linear,0.025621589508889157,20
Botswana,goal17,Bayesian,3.595830148819437,10,Ridge,0.020290459817946086,5
Botswana,goal2,Bayesian,1.4127390455753766,5,Bayesian,0.023493238277936337,5
Botswana,goal3,Linear,1.4838095238095619,10,Linear,0.019407298354667,20
Botswana,goal4,Ridge,1.3988864723792858,5,Ridge,0.013469363198551396,5
Botswana,goal5,Ridge,1.026011309264901,5,Ridge,0.012257807688491792,5
Botswana,goal6,Ridge,0.6264114832535578,5,Ridge,0.010176325447231124,5
Botswana,goal7,Bayesian,8.980131057945481,20,Ridge,0.059341762959500034,20
Botswana,goal8,Bayesian,1.116387910859472,15,Linear,0.01428774157940839,15
Botswana,goal9,Ridge,7.064654197477298,5,Ridge,0.04078355013294531,5
Brazil,goal1,Bayesian,8.83368004483416,5,Bayesian,0.024654605655950165,5
Brazil,goal10,Bayesian,3.9495554922753366,10,Bayesian,0.080970143120623,5
Brazil,goal11,Ridge,0.4436189647672864,5,Ridge,0.005576187245283203,5
Brazil,goal12,Bayesian,0.5706960126806927,20,Bayesian,0.006995854223550404,20
Brazil,goal13,Ridge,0.2906481078730025,5,Ridge,0.004260661487667853,5
Brazil,goal14,Bayesian,0.3148225515078826,15,Bayesian,0.007664673146961825,15
Brazil,goal15,Ridge,0.21746218427132208,10,Ridge,0.00587727310680933,5
Brazil,goal16,Ridge,1.7694677368957394,10,Ridge,0.02076605950708797,10
Brazil,goal17,Ridge,1.113910395824319,5,Ridge,0.010955909054607787,5
Brazil,goal2,Ridge,1.373362331448409,5,Ridge,0.013604827494144382,5
Brazil,goal3,Ridge,0.7068464549803865,5,Ridge,0.008769865756746624,5
Brazil,goal4,Ridge,2.3514919530229568,5,Ridge,0.010549285822532234,5
Brazil,goal5,Ridge,0.6850630709003886,5,Ridge,0.008815752441668769,5
Brazil,goal6,Ridge,0.1539953796427728,10,Linear,0.0036268908941700204,15
Brazil,goal7,Ridge,0.684280121792035,5,Ridge,0.007616716885238156,5
Brazil,goal8,Ridge,3.1215311004782804,5,Ridge,0.016058010054688102,5
Brazil,goal9,Bayesian,4.582469319446502,5,Bayesian,0.026144960382196665,5
Brunei Darussalam,goal11,Bayesian,1.7490884608438895,10,Bayesian,0.011520299472665791,10
Brunei Darussalam,goal12,Ridge,5.5113098825176845,20,Ridge,0.027462978602207696,20
Brunei Darussalam,goal13,Bayesian,4.217746000606823,20,Bayesian,0.10462011605613242,20
Brunei Darussalam,goal14,Ridge,1.7873274034168178,20,Ridge,0.020871682768741157,20
Brunei Darussalam,goal15,Ridge,4.116102653327411,5,Ridge,0.014985414077983414,5
Brunei Darussalam,goal16,Linear,2.821288088642606,20,Bayesian,0.019057230501722644,5
Brunei Darussalam,goal17,Linear,0.9734418282548479,20,Linear,0.014058704453441305,20
Brunei Darussalam,goal2,Ridge,0.460919461333956,10,Ridge,0.010013701460053686,10
Brunei Darussalam,goal3,Ridge,0.40473427823564334,10,Ridge,0.005081305590063667,10
Brunei Darussalam,goal4,Bayesian,0.6941429988040672,20,Bayesian,0.008531503514370622,20
Brunei Darussalam,goal5,Bayesian,0.9692323581576833,5,Bayesian,0.01142650035770007,5
Brunei Darussalam,goal6,Ridge,8.157533180004483,10,Linear,0.03079453988638107,20
Brunei Darussalam,goal7,Bayesian,0.3116273865869971,20,Bayesian,0.007917933033946067,15
Brunei Darussalam,goal8,Bayesian,2.282126324633011,5,Bayesian,0.019216655792968655,5
Brunei Darussalam,goal9,Ridge,15.780774249674245,5,Ridge,0.03429787534383933,5
Bulgaria,goal1,Ridge,0.24090474119179975,5,Ridge,0.003315297937939789,5
Bulgaria,goal10,Bayesian,21.883647476382322,5,Bayesian,0.06211187091630505,5
Bulgaria,goal11,Bayesian,0.8132509946540872,20,Ridge,0.008062451146674032,15
Bulgaria,goal12,Bayesian,0.20716485268940488,20,Bayesian,0.005647132621756007,20
Bulgaria,goal13,Bayesian,1.9238634017888823,10,Bayesian,0.012496147414617291,15
Bulgaria,goal14,Bayesian,1.0392043383485159,20,Ridge,0.011894280644280997,20
Bulgaria,goal15,Bayesian,23.767699655733196,10,Bayesian,0.035513079809660314,10
Bulgaria,goal16,Linear,2.084656084656077,15,Ridge,0.01571695497509775,5
Bulgaria,goal17,Ridge,4.108255763375374,5,Ridge,0.025748094147326317,5
Bulgaria,goal2,Bayesian,2.092079202536736,20,Ridge,0.016486690019888398,10
Bulgaria,goal3,Ridge,0.4740321879078132,5,Ridge,0.007520382334288535,5
Bulgaria,goal4,Ridge,1.0803479773813849,5,Ridge,0.008985685141594077,5
Bulgaria,goal5,Linear,0.6676869806094674,20,Linear,0.010285043594902942,20
Bulgaria,goal6,Bayesian,0.21327527923375683,20,Bayesian,0.005712777037001,20
Bulgaria,goal7,Bayesian,1.0511401826276887,15,Bayesian,0.012239318548851226,15
Bulgaria,goal8,Linear,1.6350000000001006,20,Linear,0.01456229126469841,20
Bulgaria,goal9,Ridge,1.4178466261871143,20,Ridge,0.014576554082152577,20
Burkina Faso,goal1,Ridge,2.661035232709908,5,Ridge,0.061374189959494105,5
Burkina Faso,goal10,Bayesian,139.73415573273016,20,Bayesian,0.17847492399336873,5
Burkina Faso,goal11,Bayesian,3.2240086972797317,10,Bayesian,0.02664389450183751,20
Burkina Faso,goal12,Bayesian,0.0005801854564110774,15,Bayesian,8.31943665116498e-05,10
Burkina Faso,goal13,Linear,0.0,5,Linear,0.0,5
Burkina Faso,goal15,Bayesian,1.7400150674405146,10,Bayesian,0.006966398040168558,5
Burkina Faso,goal16,Linear,2.3995429362880847,20,Bayesian,0.02674358737321257,20
Burkina Faso,goal17,Linear,2.6441269841270314,10,Ridge,0.02534532420815891,5
Burkina Faso,goal2,Ridge,3.7088125271858,5,Ridge,0.02509099537786308,5
Burkina Faso,goal3,Linear,0.7287377173092359,15,Linear,0.015040762023466051,15
Burkina Faso,goal4,Bayesian,11.601582505595074,5,Ridge,0.24666371975898874,5
Burkina Faso,goal5,Ridge,7.505384949978371,5,Linear,0.05797285700295434,15
Burkina Faso,goal6,Ridge,0.0019253713172631831,20,Ridge,0.0007980806893850472,20
Burkina Faso,goal7,Linear,5.9196976568404,15,Bayesian,0.25264241957638073,5
Burkina Faso,goal8,Bayesian,2.1765615776013854,20,Ridge,0.014595570957568001,5
Burkina Faso,goal9,Ridge,2.8985993910395513,5,Ridge,0.065764212193545,5
Burundi,goal1,Linear,0.0,5,Linear,0.0,5
Burundi,goal10,Ridge,30.22263592866423,5,Ridge,0.04548186335101299,5
Burundi,goal11,Bayesian,2.77052904759607,20,Bayesian,0.020079840984673823,20
Burundi,goal12,Linear,0.0,5,Linear,0.0,5
Burundi,goal13,Linear,0.0,5,Linear,0.0,5
Burundi,goal15,Ridge,0.18334928229664246,5,Ridge,0.002252304819698828,5
Burundi,goal16,Ridge,1.9446563159443764,20,Bayesian,0.021342489829209905,20
Burundi,goal17,Ridge,2.8436363636362385,5,Ridge,0.02122404554842846,5
Burundi,goal2,Bayesian,0.405334123423298,20,Bayesian,0.008419240827713876,20
Burundi,goal3,Bayesian,1.986634098616645,5,Bayesian,0.02921049421540294,5
Burundi,goal4,Ridge,16.109386689865314,5,Bayesian,0.07654415842031369,10
Burundi,goal5,Bayesian,3.0099951348896123,20,Linear,0.021709909694872947,15
Burundi,goal6,Bayesian,0.1466896901004275,10,Bayesian,0.006322927302569855,10
Burundi,goal7,Ridge,0.5504053166341969,20,Ridge,0.04657376126126114,20
Burundi,goal8,Bayesian,0.04122342283991755,10,Ridge,0.0017833840800346717,5
Burundi,goal9,Bayesian,0.49404358047429286,20,Bayesian,0.05235622356543798,15
Cabo Verde,goal1,Bayesian,10.700286721419477,5,Bayesian,0.029629357795354746,5
Cabo Verde,goal10,Bayesian,10.476335327963113,20,Bayesian,0.0659580315729884,20
Cabo Verde,goal11,Ridge,0.5716357996510262,20,Linear,0.0069278826944728636,20
Cabo Verde,goal12,Ridge,0.07403218790778372,5,Ridge,0.0014531277689172136,5
Cabo Verde,goal13,Linear,0.01299168975069291,20,Linear,0.0009398496240601408,20
Cabo Verde,goal14,Linear,3.8292382271467513,20,Linear,0.032594644506001476,20
Cabo Verde,goal15,Bayesian,0.5718912794618615,10,Bayesian,0.010680447005609424,10
Cabo Verde,goal16,Bayesian,0.11251875629522995,20,Bayesian,0.003533095343004415,20
Cabo Verde,goal17,Bayesian,5.579055441090539,5,Bayesian,0.026551127975362104,5
Cabo Verde,goal2,Bayesian,0.9250200828061397,5,Bayesian,0.01961443075267923,5
Cabo Verde,goal3,Bayesian,1.3152624541210451,15,Bayesian,0.01288653236284747,15
Cabo Verde,goal4,Bayesian,0.9865388373420897,20,Bayesian,0.011004883382986629,20
Cabo Verde,goal5,Linear,2.5552631578946916,5,Ridge_Auto,0.01439453278955336,5
Cabo Verde,goal6,Bayesian,1.9383607141370398,5,Bayesian,0.013228284823555625,5
Cabo Verde,goal7,Ridge,0.5305959112658133,5,Ridge,0.010741374423271275,5
Cabo Verde,goal8,Bayesian,5.090754491731167,5,Bayesian,0.031864131260534945,5
Cabo Verde,goal9,Ridge,2.5708046976945162,5,Ridge,0.04281167468828069,5
Cambodia,goal11,Ridge_Auto,1.165753109081292,5,Linear,0.012678583413839576,5
Cambodia,goal12,Bayesian,0.009519493139478006,20,Bayesian,0.0009138093259595922,20
Cambodia,goal13,Ridge,0.16882122662025897,5,Ridge,0.002907244262080978,5
Cambodia,goal14,Bayesian,1.7197159697510476,10,Bayesian,0.016890892336983727,5
Cambodia,goal15,Ridge,6.1673771204870595,5,Ridge,0.028001708531981865,5
Cambodia,goal16,Linear,0.5333240997229572,20,Bayesian,0.0122660474430926,20
Cambodia,goal17,Ridge,1.6795128316657533,5,Linear,0.015859764467472948,5
Cambodia,goal2,Bayesian,1.946481770774324,15,Bayesian,0.018297108867234523,15
Cambodia,goal3,Ridge,1.7783906046109792,5,Ridge,0.02105082690863376,5
Cambodia,goal4,Bayesian,11.523439958244966,5,Ridge,0.03827214009364072,5
Cambodia,goal5,Ridge,4.778895171814162,5,Ridge,0.03224468326391221,5
Cambodia,goal6,Ridge,0.14244049113068502,10,Ridge,0.004773361160734735,10
Cambodia,goal7,Bayesian,7.742101153630552,20,Bayesian,0.04309364430358593,20
Cambodia,goal8,Bayesian,0.6940563964420395,15,Bayesian,0.010603378364548187,15
Cambodia,goal9,Ridge,4.719338842975175,5,Ridge,0.04898405582097654,5
Cameroon,goal1,Linear,0.9977493074793288,20,Linear,0.019304424915202973,20
Cameroon,goal10,Ridge,30.031230969985558,5,Ridge,0.12194315981500654,5
Cameroon,goal11,Bayesian,2.255514842059972,20,Bayesian,0.022576819638005553,5
Cameroon,goal12,Ridge,0.013937915956496356,20,Ridge,0.0010843317544348538,20
Cameroon,goal13,Linear,0.0,5,Linear,0.0,5
Cameroon,goal14,Bayesian,1.0668731355730556,10,Ridge,0.011349701862221106,5
Cameroon,goal15,Ridge,0.34009569377989446,5,Ridge,0.005946263814472608,5
Cameroon,goal16,Ridge,0.9703697259678251,5,Ridge,0.01753032050039051,5
Cameroon,goal17,Linear,0.15315096952908425,20,Linear,0.007637299771167011,20
Cameroon,goal2,Bayesian,3.209674377358668,5,Ridge,0.02328484619787756,5
Cameroon,goal3,Ridge,1.668359875629594,10,Ridge,0.02482266777603776,10
Cameroon,goal4,Bayesian,8.743358543434324,5,Bayesian,0.050951134981272024,5
Cameroon,goal5,Bayesian,2.9922039517511134,20,Ridge,0.028236611400744387,20
Cameroon,goal6,Ridge,0.10653252946629786,10,Ridge,0.004709994239731692,10
Cameroon,goal7,Ridge,0.8095125062108789,10,Ridge,0.016649561712026684,10
Cameroon,goal8,Ridge,1.8566333188343724,5,Ridge,0.014638065062827627,5
Cameroon,goal9,Ridge,5.590152240104627,5,Ridge,0.06938903784719636,5
Canada,goal1,Linear,0.011426592797785518,20,Ridge,0.0008941441441442066,20
Canada,goal10,Bayesian,3.5200224626335723,5,Bayesian,0.017259360463656136,5
Canada,goal11,Linear,0.0,5,Linear,0.0,5
Canada,goal12,Ridge,0.5332211880772629,10,Bayesian,0.011257146601126764,10
Canada,goal13,Linear,3.270158730158753,10,Bayesian,0.0353273089258354,10
Canada,goal14,Ridge,1.6630535015223722,5,Ridge,0.01810618003606232,5
Canada,goal15,Linear,0.5931578947368665,5,Ridge_Auto,0.008325613018475342,5
Canada,goal16,Bayesian,1.706864998705207,5,Bayesian,0.010741009861156909,5
Canada,goal17,Bayesian,1.616763134933016,5,Bayesian,0.013001446808918909,5
Canada,goal2,Bayesian,0.9900187150894083,15,Linear,0.011882474715368883,15
Canada,goal3,Ridge,0.13484123531970602,5,Ridge,0.003293624672823723,5
Canada,goal4,Ridge,0.9058373205741651,5,Linear,0.0038203256728450764,5
Canada,goal5,Linear,0.20380952380951903,10,Linear,0.004436710620186443,10
Canada,goal6,Bayesian,0.2962331883527647,20,Bayesian,0.0062844969129949154,15
Canada,goal7,Bayesian,0.2525463920206684,5,Bayesian,0.0026862647748392364,5
Canada,goal8,Bayesian,0.38588346170001186,20,Linear,0.006674488098469386,20
Canada,goal9,Bayesian,0.5435406267324715,5,Bayesian,0.0070413101273798535,5
Central African Republic,goal1,Bayesian,1.3106639926965016,20,Bayesian,0.22944986128878378,20
Central African Republic,goal10,Ridge,49.238190517619216,5,Ridge,0.057637099742368164,5
Central African Republic,goal11,Bayesian,0.975317984429331,10,Bayesian,0.014513359384131614,10
Central African Republic,goal12,Bayesian,0.04122342283991958,10,Ridge,0.0012521632902371099,5
Central African Republic,goal13,Bayesian,0.1826379135912003,5,Bayesian,0.0023208870500707754,5
Central African Republic,goal15,Linear,0.0,5,Linear,0.0,5
Central African Republic,goal16,Bayesian,2.6333078610064216,5,Bayesian,0.018476683941612754,5
Central African Republic,goal17,Linear,0.08840513983371093,15,Linear,0.0053529720196387525,15
Central African Republic,goal2,Bayesian,0.548831212512962,20,Bayesian,0.01822701418994263,15
Central African Republic,goal3,Ridge,0.6645498042627341,5,Bayesian,0.05506773343313084,5
Central African Republic,goal4,Linear,7.1707894736840405,20,Linear,0.12739938080495208,20
Central African Republic,goal5,Bayesian,0.6032749431363801,20,Bayesian,0.026960968415657396,20
Central African Republic,goal6,Ridge,0.16906481078730495,5,Ridge,0.007787804838704092,5
Central African Republic,goal7,Ridge,1.0023836450629973,5,Ridge,0.04112656587096116,5
Central African Republic,goal8,Ridge,0.07403218790778872,5,Ridge,0.0018108207581892354,5
Central African Republic,goal9,Bayesian,2.894369821821672,5,Bayesian,0.10989991451030666,5
Chad,goal1,Ridge,2.909125706829059,5,Ridge,0.05691342400669106,5
Chad,goal10,Ridge,69.99949543279833,5,Ridge,0.10066073614461121,5
Chad,goal11,Linear,1.076606648199454,20,Linear,0.02646198830409367,20
Chad,goal12,Ridge,0.28457590256634635,5,Ridge,0.00408194816920004,5
Chad,goal13,Bayesian,0.045420012359146195,20,Bayesian,0.002047712264984965,20
Chad,goal15,Bayesian,1.7425447819980506,5,Bayesian,0.007600891098266268,5
Chad,goal16,Ridge,0.9534232274902356,5,Bayesian,0.01935652890012555,5
Chad,goal17,Ridge,2.526750761200608,5,Ridge,0.028058465890655977,5
Chad,goal2,Linear,2.5880540166205184,20,Bayesian,0.03993117107905078,15
Chad,goal3,Ridge,2.345558938669034,5,Ridge,0.05679363428442598,5
Chad,goal4,Bayesian,3.986185918432804,20,Bayesian,0.18482713464127765,20
Chad,goal5,Bayesian,5.133899063377602,5,Bayesian,0.05665845973234392,15
Chad,goal6,Linear,0.09551020408164194,15,Bayesian,0.005809259170416781,20
Chad,goal7,Bayesian,0.3361377657030962,10,Bayesian,0.5482825128059741,20
Chad,goal8,Linear,0.10034626038780337,20,Ridge,0.0038798669193489867,20
Chad,goal9,Linear,0.8288988919667926,20,Linear,0.0800584795321656,20
Chile,goal1,Ridge,6.143993040452532,5,Ridge,0.020669589673845756,5
Chile,goal10,Ridge,3.100621033382357,10,Ridge,0.057163725833106874,5
Chile,goal11,Bayesian,0.37131440505791585,5,Bayesian,0.0038930190080218746,5
Chile,goal12,Bayesian,0.3718142145781697,20,Bayesian,0.005500108531522795,20
Chile,goal13,Bayesian,1.2970544331183198,10,Bayesian,0.009915522522156437,10
Chile,goal14,Ridge,1.3507785993910308,5,Ridge,0.008516014265712787,5
Chile,goal15,Bayesian,4.100296324551064,5,Bayesian,0.02022711636153578,5
Chile,goal16,Ridge,1.2367116137451795,5,Ridge_Auto,0.009479463715125664,5
Chile,goal17,Linear,0.5215873015872466,10,Linear,0.007145545237517835,10
Chile,goal2,Bayesian,0.8298843939609112,10,Bayesian,0.011371464178728623,10
Chile,goal3,Ridge,0.632603842784906,10,Bayesian,0.006846092154999378,15
Chile,goal4,Ridge,0.4873249238799417,5,Ridge,0.005650905647715043,5
Chile,goal5,Linear,2.7136842105262216,5,Ridge,0.013960943967482927,5
Chile,goal6,Ridge,0.24551544149630264,5,Ridge,0.004238276999956509,5
Chile,goal7,Bayesian,0.7358478204293901,20,Bayesian,0.008644899330836042,5
Chile,goal8,Linear,1.983123268698074,20,Ridge,0.014470271024090797,20
Chile,goal9,Ridge,5.162401043932112,5,Linear,0.02713419565525243,5
China,goal1,Bayesian,9.025245208820213,5,Ridge,0.03774857226941318,5
China,goal10,Linear,1.0807479224376388,20,Linear,0.023464912280702143,20
China,goal11,Ridge,1.324923879947792,5,Ridge,0.01522449330343892,5
China,goal12,Ridge,0.6208612440191517,5,Bayesian,0.007705143080051463,5
China,goal13,Ridge,0.5758155719879001,5,Bayesian,0.0073260911932093295,5
China,goal14,Bayesian,1.7094092292799767,20,Ridge,0.019511282545771298,5
China,goal15,Bayesian,0.13245250409053347,5,Ridge,0.004021148823980495,5
China,goal16,Linear,1.0228878116343363,20,Ridge,0.012947582372696909,5
China,goal17,Bayesian,1.6394378718103941,10,Bayesian,0.02325166690004336,10
China,goal2,Bayesian,1.0433981315262257,10,Ridge,0.009428179910623136,5
China,goal3,Ridge,0.629153122326683,10,Ridge,0.007918436151883089,10
China,goal4,Linear,0.0,5,Linear,0.0,5
China,goal5,Bayesian,0.6005949908780761,5,Bayesian,0.00752971617256151,5
China,goal6,Ridge,0.19345230838579464,10,Linear,0.005218965366738561,10
China,goal7,Ridge_Auto,0.3200854227532674,5,Linear,0.006610904437689204,5
China,goal8,Bayesian,2.3956263956381223,15,Bayesian,0.00950431474616088,5
China,goal9,Ridge_Auto,1.2404399953586154,5,Linear,0.01579778359575625,5
Colombia,goal1,Ridge,22.245080469770087,5,Bayesian,0.0475022839204304,5
Colombia,goal10,Bayesian,3.1748785271251663,5,Bayesian,0.09328231658334153,5
Colombia,goal11,Bayesian,0.21639327202617836,15,Ridge,0.004864101524684666,5
Colombia,goal12,Linear,0.0,5,Linear,0.0,5
Colombia,goal13,Bayesian,0.29915643799674846,5,Ridge,0.004401878314921659,5
Colombia,goal14,Linear,7.272874779541352,15,Linear,0.03066167101254734,15
Colombia,goal15,Bayesian,0.7905198824254989,5,Bayesian,0.011436790778195989,5
Colombia,goal16,Bayesian,2.0427019074332105,5,Bayesian,0.01758718204286891,5
Colombia,goal17,Ridge,2.1463940843846125,5,Ridge,0.015572520619777508,5
Colombia,goal2,Bayesian,1.2405146196214962,20,Ridge,0.012160763679098775,5
Colombia,goal3,Bayesian,1.0492893546281874,5,Bayesian,0.009091561965518158,5
Colombia,goal4,Linear,0.9641412742381934,20,Linear,0.009378096277859621,20
Colombia,goal5,Bayesian,3.652163914146934,20,Bayesian,0.02542106165983047,20
Colombia,goal6,Bayesian,0.07024364112924054,20,Linear,0.002864756828781038,20
Colombia,goal7,Linear,0.10672437673130818,20,Linear,0.0036605937921723062,20
Colombia,goal8,Bayesian,4.801959271206027,5,Bayesian,0.01974340028534145,5
Colombia,goal9,Linear,1.0403628117913768,15,Linear,0.018217750600307295,15
Comoros,goal1,Ridge,2.028046976946547,5,Bayesian,0.026764923685863157,5
Comoros,goal10,Bayesian,4.701907985952307,20,Bayesian,0.07202215685335799,20
Comoros,goal11,Bayesian,0.5251056099522184,10,Ridge,0.009415561537447634,15
Comoros,goal12,Linear,0.0,5,Linear,0.0,5
Comoros,goal13,Bayesian,0.008801816547303696,15,Bayesian,0.0008110992125272662,15
Comoros,goal14,Bayesian,6.852510067343038,20,Ridge,0.05148919122076503,5
Comoros,goal15,Bayesian,94.72245588105388,15,Bayesian,0.07134287047834928,5
Comoros,goal16,Linear,0.956842105263064,5,Linear,0.00947399900534855,5
Comoros,goal17,Bayesian,0.1864507665043151,20,Bayesian,0.005761589264303378,20
Comoros,goal2,Bayesian,1.7414570247075356,5,Bayesian,0.02141577772198212,5
Comoros,goal3,Ridge,1.668290561113394,5,Ridge,0.02041877593259244,5
Comoros,goal4,Bayesian,18.30062639916889,5,Bayesian,0.06372985114635854,5
Comoros,goal5,Ridge_Auto,1.919203641933603,5,Ridge,0.033202752913590754,5
Comoros,goal6,Ridge,0.09673771204871928,5,Ridge,0.004577256740016571,5
Comoros,goal7,Bayesian,1.0763348137433795,20,Bayesian,0.02641849346662026,20
Comoros,goal8,Ridge,0.14178338408003474,5,Ridge,0.004569632495164344,5
Comoros,goal9,Bayesian,11.509429845389874,5,Linear,0.1151446324143686,20
"Congo, Dem. Rep.",goal1,Bayesian,1.6471241135440204,20,Ridge,0.23254955570745783,5
"Congo, Dem. Rep.",goal10,Ridge,6.7751196172247585,5,Ridge,0.030158039727417124,5
"Congo, Dem. Rep.",goal11,Bayesian,0.004083558189196712,20,Bayesian,0.0015776073533197267,20
"Congo, Dem. Rep.",goal12,Bayesian,0.06110690744179717,20,Ridge,0.0012134365905392091,5
"Congo, Dem. Rep.",goal13,Bayesian,0.056868341831094606,15,Ridge,0.0015329370257599997,5
"Congo, Dem. Rep.",goal14,Ridge,0.1480643758155643,5,Ridge,0.0030376322242349194,5
"Congo, Dem. Rep.",goal15,Bayesian,0.26871826690715833,15,Bayesian,0.005855185625534298,5
"Congo, Dem. Rep.",goal16,Ridge,0.33691170073944127,5,Ridge,0.010077108092812351,5
"Congo, Dem. Rep.",goal17,Ridge,3.7609395389302462,5,Ridge,0.023642330023980487,5
